,counter_id,latitude,longitude,is_couvre_feu,temp,precip,windspeed,visibility,icon_encoded,is_lockdown,is_ferie,is_vacances,year,month,day,weekday,hour,is_weekend
470,100056332-104056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
471,100056047-SC,48.86378,2.32003,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
472,100056223-SC,48.86284,2.310345,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
473,100056046-SC,48.86282,2.31061,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
474,100056335-104056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
475,100056335-103056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
476,100050876-103050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
477,100050876-104050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
478,100057445-103057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
479,100057445-104057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
480,100057329-104057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
481,100057329-103057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
482,100057380-104057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
483,100057380-103057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
484,100042374-110042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
485,100042374-109042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,9,0
486,100049407-353255860,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
487,100049407-353255859,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
488,100036719-104036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
489,100036719-103036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
490,100063175-353277233,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
491,100063175-353277235,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
492,100056336-106056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
493,100056336-105056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
494,100007049-102007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
495,100007049-101007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
496,100056330-104056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
497,100056330-103056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
498,100056334-103056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
499,100056334-104056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
500,100036718-104036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
501,100036718-103036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
502,100047547-104047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
503,100047547-103047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
504,100044493-SC,48.86149,2.37376,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
505,100060178-102060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
506,100060178-101060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
507,100047545-103047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
508,100047545-104047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
509,100047548-103047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
510,100047548-104047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
511,100056327-103056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
512,100056327-104056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
513,100056331-104056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
514,100056331-103056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
515,100047542-103047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
516,100047542-104047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
517,100047546-104047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
518,100047546-103047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
519,100056226-104056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
520,100056226-103056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
521,100056329-104056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
522,100056329-103056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
523,100056332-103056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
524,100056332-104056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
525,100056047-SC,48.86378,2.32003,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
526,100056223-SC,48.86284,2.310345,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
527,100056046-SC,48.86282,2.31061,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
528,100056335-104056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
529,100056335-103056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
530,100050876-103050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
531,100050876-104050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
532,100057445-103057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
533,100057445-104057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
534,100057329-104057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
535,100057329-103057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
536,100057380-104057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
537,100057380-103057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
538,100042374-110042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
539,100042374-109042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,10,0
540,100049407-353255860,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
541,100049407-353255859,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
542,100036719-104036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
543,100036719-103036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
544,100063175-353277233,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
545,100063175-353277235,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
546,100056336-106056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
547,100056336-105056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
548,100007049-102007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
549,100007049-101007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
550,100056330-104056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
551,100056330-103056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
552,100056334-103056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
553,100056334-104056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
554,100036718-104036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
555,100036718-103036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
556,100047547-104047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
557,100047547-103047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
558,100044493-SC,48.86149,2.37376,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
559,100060178-102060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
560,100060178-101060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
561,100047545-103047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
562,100047545-104047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
563,100047548-103047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
564,100047548-104047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
565,100056327-103056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
566,100056327-104056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
567,100056331-104056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
568,100056331-103056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
569,100047542-103047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
570,100047542-104047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
571,100047546-104047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
572,100047546-103047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
573,100056226-104056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
574,100056226-103056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
575,100056329-104056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
576,100056329-103056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
577,100056332-103056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
578,100056332-104056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
579,100056047-SC,48.86378,2.32003,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
580,100056223-SC,48.86284,2.310345,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
581,100056046-SC,48.86282,2.31061,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
582,100056335-104056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
583,100056335-103056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
584,100050876-103050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
585,100050876-104050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
586,100057445-103057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
587,100057445-104057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
588,100057329-104057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
589,100057329-103057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
590,100057380-104057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
591,100057380-103057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
592,100042374-110042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
593,100042374-109042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,11,0
594,100049407-353255860,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
595,100049407-353255859,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
596,100036719-104036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
597,100036719-103036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
598,100063175-353277233,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
599,100063175-353277235,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
600,100056336-106056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
601,100056336-105056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
602,100007049-102007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
603,100007049-101007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
604,100056330-104056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
605,100056330-103056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
606,100056334-103056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
607,100056334-104056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
608,100036718-104036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
609,100036718-103036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
610,100047547-104047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
611,100047547-103047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
612,100044493-SC,48.86149,2.37376,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
613,100060178-102060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
614,100060178-101060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
615,100047545-103047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
616,100047545-104047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
617,100047548-103047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
618,100047548-104047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
619,100056327-103056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
620,100056327-104056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
621,100056331-104056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
622,100056331-103056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
623,100047542-103047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
624,100047542-104047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
625,100047546-104047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
626,100047546-103047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
627,100056226-104056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
628,100056226-103056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
629,100056329-104056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
630,100056329-103056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
631,100056332-103056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
632,100056332-104056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
633,100056047-SC,48.86378,2.32003,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
634,100056223-SC,48.86284,2.310345,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
635,100056046-SC,48.86282,2.31061,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
636,100056335-104056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
637,100056335-103056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
638,100050876-103050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
639,100050876-104050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
640,100057445-103057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
641,100057445-104057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
642,100057329-104057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
643,100057329-103057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
644,100057380-104057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
645,100057380-103057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
646,100042374-110042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
647,100042374-109042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,12,0
648,100049407-353255860,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
649,100049407-353255859,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
650,100036719-104036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
651,100036719-103036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
652,100063175-353277233,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
653,100063175-353277235,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
654,100056336-106056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
655,100056336-105056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
656,100007049-102007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
657,100007049-101007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
658,100056330-104056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
659,100056330-103056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
660,100056334-103056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
661,100056334-104056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
662,100036718-104036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
663,100036718-103036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
664,100047547-104047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
665,100047547-103047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
666,100044493-SC,48.86149,2.37376,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
667,100060178-102060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
668,100060178-101060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
669,100047545-103047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
670,100047545-104047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
671,100047548-103047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
672,100047548-104047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
673,100056327-103056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
674,100056327-104056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
675,100056331-104056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
676,100056331-103056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
677,100047542-103047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
678,100047542-104047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
679,100047546-104047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
680,100047546-103047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
681,100056226-104056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
682,100056226-103056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
683,100056329-104056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
684,100056329-103056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
685,100056332-103056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
686,100056332-104056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
687,100056047-SC,48.86378,2.32003,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
688,100056223-SC,48.86284,2.310345,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
689,100056046-SC,48.86282,2.31061,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
690,100056335-104056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
691,100056335-103056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
692,100050876-103050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
693,100050876-104050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
694,100057445-103057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
695,100057445-104057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
696,100057329-104057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
697,100057329-103057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
698,100057380-104057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
699,100057380-103057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
700,100042374-110042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
701,100042374-109042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,13,0
702,100049407-353255860,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,14,0
703,100049407-353255859,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,14,0
704,100036719-104036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,14,0
705,100036719-103036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,14,0
